1,0,2,3129
2,0,10,3128
3,0,32,3127
4,2,133,3126
5,59,466,3125
6,531,1278,3124
7,1572,2186,3123
8,2451,2749,3122
9,2826,2960,3121
10,2978,3043,3120
11,3056,3085,3119
12,3091,3103,3118
13,3108,3112,3117
14,3114,3115,3116
15,3115,3115,3115
