1,0,2,4327
2,0,10,4326
3,0,32,4325
4,3,133,4324
5,88,436,4323
6,466,1103,4322
7,1211,1987,4321
8,2161,2884,4320
9,3077,3573,4319
10,3726,3997,4318
11,4084,4195,4317
12,4229,4272,4316
13,4283,4299,4315
14,4306,4310,4314
15,4311,4312,4313
