1,0,2,5456
2,0,10,5455
3,0,32,5454
4,1,136,5453
5,23,505,5452
6,457,1661,5451
7,2099,3355,5450
8,3884,4572,5449
9,4809,5104,5448
10,5198,5311,5447
11,5317,5374,5446
12,5368,5402,5445
13,5391,5415,5444
14,5411,5426,5443
15,5422,5432,5442
