1,0,2,3849
2,0,10,3848
3,0,32,3847
4,0,135,3846
5,31,494,3845
6,580,1471,3844
7,1871,2621,3843
8,2960,3346,3842
9,3466,3646,3841
10,3730,3785,3840
11,3801,3820,3839
12,3816,3827,3838
13,3821,3829,3837
14,3826,3831,3836
15,3825,3830,3835
