1,0,2,8581
2,0,10,8580
3,0,32,8579
4,0,136,8578
5,6,505,8577
6,372,1769,8576
7,2103,4118,8575
8,4944,6392,8574
9,6901,7623,8573
10,7889,8184,8572
11,8253,8393,8571
12,8406,8481,8570
13,8482,8522,8569
14,8530,8548,8568
15,8548,8557,8567
