1,0,2,5354
2,0,10,5353
3,0,32,5352
4,1,136,5351
5,26,495,5350
6,500,1541,5349
7,1798,3022,5348
8,3516,4303,5347
9,4573,4932,5346
10,5062,5197,5345
11,5216,5277,5344
12,5290,5316,5343
13,5318,5330,5342
14,5327,5334,5341
15,5330,5335,5340
