1,0,2,15874
2,0,10,15873
3,0,32,15872
4,0,136,15871
5,0,512,15870
6,97,2044,15869
7,2233,6267,15868
8,8133,11345,15867
9,12802,14222,15866
10,14790,15294,15865
11,15433,15631,15864
12,15667,15753,15863
13,15759,15802,15862
14,15803,15826,15861
15,15821,15837,15860
