1,0,2,3421
2,0,10,3420
3,0,32,3419
4,1,136,3418
5,42,495,3417
6,572,1441,3416
7,1802,2470,3415
8,2774,3069,3414
9,3206,3304,3413
10,3350,3379,3412
11,3391,3400,3411
12,3401,3405,3410
13,3403,3406,3409
14,3404,3406,3408
15,3405,3406,3407
