1,0,2,3853
2,0,10,3852
3,0,32,3851
4,0,136,3850
5,23,502,3849
6,591,1463,3848
7,1754,2526,3847
8,2776,3236,3846
9,3376,3589,3845
10,3648,3740,3844
11,3748,3793,3843
12,3805,3822,3842
13,3828,3834,3841
14,3836,3838,3840
15,3839,3839,3839
