1,0,2,13257
2,0,10,13256
3,0,32,13255
4,0,136,13254
5,2,512,13253
6,233,1959,13252
7,2206,5354,13251
8,6691,9331,13250
9,10520,11735,13249
10,12249,12684,13248
11,12817,12988,13247
12,13037,13108,13246
13,13122,13155,13245
14,13160,13177,13244
15,13178,13189,13243
