1,0,2,7314
2,0,10,7313
3,0,32,7312
4,0,136,7311
5,19,508,7310
6,383,1709,7309
7,2096,3850,7308
8,4583,5760,7307
9,6245,6744,7306
10,6934,7116,7305
11,7169,7236,7304
12,7253,7278,7303
13,7282,7292,7302
14,7293,7297,7301
15,7296,7298,7300
