1,0,2,7476
2,0,10,7475
3,0,32,7474
4,0,134,7473
5,15,496,7472
6,355,1665,7471
7,1953,3770,7470
8,4597,5803,7469
9,6320,6843,7468
10,7083,7263,7467
11,7331,7392,7466
12,7414,7435,7465
13,7433,7445,7464
14,7446,7452,7463
15,7447,7453,7462
