1,0,2,4864
2,0,10,4863
3,0,32,4862
4,2,136,4861
5,26,493,4860
6,449,1563,4859
7,2008,3108,4858
8,3626,4192,4857
9,4442,4642,4856
10,4740,4797,4855
11,4818,4836,4854
12,4843,4848,4853
13,4846,4849,4852
14,4849,4850,4851
15,4850,4850,4850
