1,0,2,14435
2,0,10,14434
3,0,32,14433
4,0,136,14432
5,0,512,14431
6,173,1972,14430
7,2139,5601,14429
8,7281,10142,14428
9,11499,12841,14427
10,13420,13898,14426
11,14080,14241,14425
12,14296,14353,14424
13,14373,14393,14423
14,14396,14405,14422
15,14405,14410,14421
