1,0,2,4981
2,0,10,4980
3,0,32,4979
4,0,136,4978
5,18,500,4977
6,459,1637,4976
7,2204,3324,4975
8,3863,4387,4974
9,4634,4798,4973
10,4875,4920,4972
11,4941,4953,4971
12,4959,4962,4970
13,4963,4964,4969
14,4963,4964,4968
15,4963,4964,4967
