1,0,2,5683
2,0,10,5682
3,0,32,5681
4,0,136,5680
5,25,503,5679
6,422,1614,5678
7,2059,3375,5677
8,3963,4698,5676
9,4953,5276,5675
10,5366,5499,5674
11,5514,5580,5673
12,5568,5611,5672
13,5597,5628,5671
14,5618,5640,5670
15,5628,5646,5669
