1,0,2,4539
2,0,10,4538
3,0,32,4537
4,1,135,4536
5,29,494,4535
6,521,1538,4534
7,1983,2968,4533
8,3488,3957,4532
9,4186,4344,4531
10,4412,4465,4530
11,4484,4503,4529
12,4505,4514,4528
13,4517,4520,4527
14,4519,4521,4526
15,4519,4521,4525
