1,0,2,4923
2,0,10,4922
3,0,32,4921
4,0,136,4920
5,26,491,4919
6,453,1543,4918
7,1903,3057,4917
8,3573,4190,4916
9,4424,4663,4915
10,4757,4835,4914
11,4857,4885,4913
12,4898,4905,4912
13,4909,4910,4911
14,4910,4910,4910
15,4909,4909,4909
