1,0,2,5046
2,0,10,5045
3,0,32,5044
4,0,135,5043
5,25,496,5042
6,463,1553,5041
7,1946,3104,5040
8,3616,4253,5039
9,4514,4758,5038
10,4834,4932,5037
11,4957,4995,5036
12,5000,5017,5035
13,5014,5024,5034
14,5023,5028,5033
15,5028,5030,5032
