1,0,2,9631
2,0,10,9630
3,0,32,9629
4,0,136,9628
5,9,507,9627
6,364,1806,9626
7,2108,4324,9625
8,5241,6989,9624
9,7699,8558,9623
10,8919,9244,9622
11,9343,9476,9621
12,9551,9584,9620
13,9597,9607,9619
14,9611,9614,9618
15,9613,9615,9617
