1,0,2,12856
2,0,10,12855
3,0,32,12854
4,0,136,12853
5,3,512,12852
6,205,1929,12851
7,2199,5281,12850
8,6642,9116,12849
9,10180,11364,12848
10,11846,12301,12847
11,12478,12643,12846
12,12693,12760,12845
13,12776,12805,12844
14,12803,12820,12843
15,12822,12830,12842
