1,0,2,8451
2,0,10,8450
3,0,32,8449
4,1,136,8448
5,23,505,8447
6,393,1716,8446
7,2028,3984,8445
8,4881,6336,8444
9,6982,7655,8443
10,7954,8190,8442
11,8291,8366,8441
12,8404,8422,8440
13,8433,8436,8439
14,8436,8437,8438
15,8437,8437,8437
