1,0,2,4955
2,0,10,4954
3,0,32,4953
4,0,136,4952
5,16,502,4951
6,450,1652,4950
7,2166,3303,4949
8,3826,4352,4948
9,4566,4754,4947
10,4826,4886,4946
11,4923,4934,4945
12,4936,4940,4944
13,4937,4940,4943
14,4938,4940,4942
15,4937,4939,4941
