1,0,2,8557
2,0,10,8556
3,0,32,8555
4,1,136,8554
5,11,505,8553
6,358,1758,8552
7,2093,4146,8551
8,5029,6501,8550
9,7130,7781,8549
10,8039,8274,8548
11,8352,8441,8547
12,8468,8501,8546
13,8504,8520,8545
14,8520,8528,8544
15,8526,8531,8543
